167522;-15;10;169
167972;-15;10;169
168426;-15;10;169
168886;-15;10;169
169336;-15;10;169
169787;-15;10;169
170240;-15;10;169
170690;-15;10;169
171141;-15;10;169
171591;-15;10;169
172043;-15;10;169
172493;-15;10;169
172944;-15;10;169
173394;-15;10;169
173854;-15;10;169
174305;-15;10;169
174756;-15;10;169
175207;-15;10;169
175661;-15;10;169
176111;-15;10;169
176562;-15;10;169
177012;-15;10;169
177463;-15;10;169
177913;-15;10;169
178372;-15;10;169
178824;-15;11;168
179274;-15;10;169
179728;-13;9;170
180178;-13;8;178
180632;-8;4;-177
181083;11;-1;-139
181533;9;2;-112
181984;4;1;-37
182434;4;0;-36
182894;3;4;-17
183345;2;17;-28
183795;2;23;-26
184249;4;14;-23
184699;4;9;-27
185150;4;6;-16
185601;0;11;-17
186051;-8;12;-18
186502;-6;7;-16
186952;-7;13;-35
187403;0;16;-17
187863;6;27;-28
188316;2;85;-32
188767;0;218;-29
189218;-1736;791;147
189669;-32;571;-38
190120;21;189;-102
190571;55;-56;-40
191022;43;-124;-30
191472;0;-81;-34
191924;-21;-70;-50
192386;-37;-36;-66
192836;-14;-136;-65
193288;1;-147;-118
193736;-8;-185;-141
194187;-1;-200;-156
194637;1;-209;-151
195088;-14;-127;-115
195539;-22;-59;-103
195990;-5;-133;-81
196444;18;-129;-88
196895;21;-28;-62
197355;25;63;-139
197806;12;46;-151
198257;-9;56;-149
198708;-8;62;-131
199159;-25;54;-145
199610;-11;21;-160
200060;4;-32;-159
200511;-1;-70;-142
200961;-30;-45;-108
201411;-13;-22;-136
201874;0;5;-77
202324;14;37;-44
202776;18;42;-42
203227;15;32;-29
203678;3;13;-44
204131;2;0;-50
204582;-2;-40;-105
205033;-7;-23;-172
205487;-10;-15;178
205937;-11;-8;175
206388;-13;-2;173
206851;-13;0;173
207301;-15;3;173
207752;-15;5;173
208202;-15;6;173
208653;-15;8;173
209106;-16;9;173
209557;-34;30;172
210009;-66;-324;176
210459;120;-653;-145
210911;650;-530;-98
211371;812;-635;-39
211822;686;-789;-5
212276;-791;-662;-114
212726;-278;-670;-17
213178;42;-436;92
213629;323;-381;132
214080;372;-442;136
214532;323;-430;130
214982;325;-516;126
215434;417;-605;135
215884;524;-550;143
216344;574;-496;138
216798;530;-439;140
217249;510;-389;136
217703;474;-413;133
218155;453;-522;137
218605;536;-638;146
219057;325;-497;132
219510;-152;-626;103
219962;-724;-408;72
220413;-760;-136;69
220873;-850;-7;62
221325;-757;27;70
221775;-875;-92;47
222227;-769;76;67
222678;-747;71;58
223129;-856;38;54
223581;-755;144;63
224031;-874;35;52
224483;-768;184;69
224933;-772;191;56
225385;-838;139;54
225845;-719;333;64
226298;-859;186;54
226752;-756;229;55
227204;-783;206;55
227655;-792;210;56
228106;-787;222;59
228559;-879;81;53
229011;-799;279;73
229463;-844;126;65
229913;-847;106;71
230373;-810;261;80
230824;-914;82;80
231275;-853;-357;86
231727;-267;-657;119
232177;220;-547;150
232629;240;-572;159
233080;327;-607;169
233531;443;-562;-175
233986;445;-368;-179
234436;355;-135;-176
234899;204;75;179
235351;211;-11;170
235801;95;-208;143
236253;-31;-85;115
236703;-32;-2;107
237155;31;16;108
237605;92;18;109
238057;89;13;109
238508;90;13;109
238958;92;13;109
239409;93;14;109
239868;94;14;109
240322;96;14;109
240773;96;15;109
241223;97;15;109
241674;97;15;109
242127;97;15;109
242578;97;15;109
243028;98;16;109
243482;98;15;109
243933;98;16;109
244392;98;16;109
244843;98;16;109
245294;98;16;109
245744;98;16;109
246195;98;16;109
246646;98;16;109
247097;98;16;109
247547;98;16;109
247998;98;16;109
248449;98;16;109
248900;98;16;109
249359;98;16;109
249809;98;16;109
250261;98;16;109
250712;98;16;109
251162;98;16;109
251613;98;16;109
252068;98;16;109
252520;98;16;109
252973;98;16;109
253423;98;16;109
253883;98;16;109
254333;98;16;109
254784;98;16;109
255235;98;16;109
255685;98;16;109
256137;98;16;109
256587;98;16;109
257038;98;16;109
257488;98;16;109
257939;98;16;109
258399;98;16;109
258849;98;16;109
259300;98;16;109
259750;98;16;109
260202;98;16;109
260655;98;16;109
261106;98;16;109
261559;98;16;109
262009;98;16;109
262460;98;16;109
262910;98;16;109
263370;98;16;109
263821;98;16;109
264271;98;16;109
264722;98;16;109
265172;98;16;109
265623;98;16;109
266077;98;16;109
266527;98;16;109
266978;98;16;109
267428;98;16;109
267888;98;16;109
268339;98;16;109
268789;98;16;109
269242;98;16;109
269692;98;16;109
270143;98;16;109
270594;98;16;109
271047;98;16;109
271498;98;16;109
271948;98;16;109
272399;98;16;109
272868;98;16;109
273318;98;16;109
273769;98;16;109
274220;98;16;109
274669;98;16;109
275120;98;16;109
275570;98;16;109
276021;98;16;109
276471;98;16;109
276922;98;16;109
277376;98;16;109
277829;98;16;109
278280;98;16;109
278732;98;16;109
279183;98;16;109
279633;98;16;109
280084;98;16;109
280538;98;16;109
280988;98;16;109
281439;98;16;109
281899;98;16;109
282349;98;16;109
282800;98;16;109
283250;98;16;109
283700;98;16;109
284150;98;16;109
284601;98;16;109
285051;98;16;109
285502;98;16;109
285953;98;16;109
286406;98;16;109
286860;98;16;109
287311;98;16;109
287762;98;16;109
288212;98;16;109
288663;98;16;109
289115;98;16;109
289565;98;16;109
290018;98;16;109
290468;98;16;109
290920;98;16;109
291382;98;16;109
291832;98;17;109
292283;98;17;109
292733;98;16;109
293185;100;16;109
293636;98;16;109
294086;98;16;109
294537;98;16;109
294990;99;16;109
295441;99;17;109
295892;99;16;109
296351;99;16;109
296802;99;16;109
297253;99;16;109
297704;100;16;109
298155;98;17;109
298605;98;16;109
299056;99;16;109
299507;99;16;109
299960;99;16;109
300411;99;16;109
300870;99;17;109
301322;99;16;109
301772;99;16;109
302223;99;16;109
302674;99;16;109
303125;100;17;109
303578;100;17;109
304029;100;16;109
304482;100;16;109
304932;99;17;109
305383;99;17;109
305843;99;17;109
306293;99;17;109
306744;108;5;111
307195;102;-49;109
307646;221;-244;124
308098;144;-270;168
308549;98;-242;-142
309003;133;-228;-105
309454;81;-204;-81
309905;95;-144;-78
310365;68;-172;-88
310816;40;-120;-100
311267;65;-115;-117
311718;75;-236;-129
312172;100;-283;-142
312624;160;-249;-152
313074;85;-281;-150
313526;54;-443;-156
313977;-12;-641;-163
314428;-155;-642;-178
314880;-43;-752;-177
315339;-44;-785;-178
315793;-250;-833;167
316248;-7;-721;-171
316698;-40;-476;-177
317150;-91;-225;-173
317600;-97;-33;-171
318052;-110;22;178
318502;-54;2;173
318954;-7;-15;172
319405;-7;-10;174
319863;-9;-4;175
320315;-9;-1;177
320768;-10;1;178
321219;-11;2;178
321670;-9;4;179
322120;-9;6;179
322572;-9;5;-178
323022;-9;8;-175
323473;-5;6;-165
323924;0;6;-145
324386;3;2;-131
324838;6;5;-111
325288;7;9;-63
325739;6;10;-47
326191;3;12;-44
326641;0;11;-41
327092;-2;36;-49
327543;-7;59;-39
327997;4;161;-34
328448;2;184;-31
328901;-14;193;-18
329361;4;209;-17
329811;24;204;-19
330263;28;178;-27
330714;26;164;-24
331165;10;164;-22
331616;18;160;-25
332067;17;167;-44
332521;8;159;-93
332972;21;143;-50
333423;-30;146;-38
333883;-60;166;-45
334334;-75;186;-57
334786;-158;194;-47
335237;-259;218;-39
335688;-417;279;0
336140;-468;364;17
336590;-401;394;2
337044;-570;480;-9
337496;-187;338;-61
337946;-180;167;-63
338398;-472;235;-109
338857;-468;273;-126
339309;-215;189;-104
339766;-79;144;-79
340216;-27;190;-43
340667;-11;240;-48
341118;-15;261;-38
341569;-4;257;-37
342021;-2;235;-36
342471;-5;217;-24
342922;61;234;-67
343382;121;232;-32
343833;194;232;-24
344285;291;221;-19
344735;292;214;-136
345187;259;204;-150
345640;256;174;-127
346092;257;148;-100
346543;270;142;-26
346994;306;138;-1
347448;292;164;18
347908;273;184;165
348359;280;175;-168
348811;299;173;7
349261;294;180;6
349713;282;177;133
350164;283;179;2
350615;262;183;-2
351067;257;182;-60
351520;263;184;-22
351972;137;162;-67
352422;92;169;-131
352882;68;185;-158
353334;43;188;-146
353787;28;186;-62
354239;37;174;-39
354693;11;184;-28
355143;-154;149;-50
355595;-357;180;-49
356045;-431;277;-35
356497;-418;319;-30
356948;-387;322;-10
357408;-276;264;8
357859;-101;247;17
358310;-36;229;11
358761;-184;174;2
359213;-282;173;-6
359663;-365;193;-10
360115;-396;225;-17
360566;-393;225;-43
361017;-387;222;-129
361468;-377;214;-175
361933;-384;180;131
362385;-391;154;91
362836;-422;184;0
363290;-488;238;-10
363742;-518;305;-13
364192;-518;388;-13
364644;-456;419;-12
365094;-250;289;-83
365546;-115;204;161
365997;-29;212;165
366448;2;244;151
366907;-30;216;77
367358;-261;166;21
367810;-401;181;56
368262;-480;243;33
368715;-475;300;-2
369166;-471;309;-27
369616;-471;265;-177
370068;-496;234;163
370522;-512;202;41
370972;-564;117;6
371432;-941;150;8
371884;-952;347;5
372335;-280;282;-6
372786;-246;67;-12
373237;-292;-42;11
373688;-282;-19;4
374139;-304;0;9
374592;-520;132;11
375044;-728;293;17
375494;-810;351;24
375948;-796;343;28
376408;-557;165;-2
376859;-466;133;1
377310;-318;81;58
377761;-192;187;122
378212;-69;67;172
378665;86;-103;6
379116;114;-118;0
379567;104;-87;-4
380018;90;-55;-7
380469;37;-18;-16
380929;10;26;-13
381379;-11;57;-8
381830;-77;99;-14
382281;-122;125;-19
382732;-153;130;-28
383185;-243;154;-33
383637;-282;167;-32
384088;-313;179;-35
384539;-303;180;-88
384991;-136;84;-8
385441;-17;-23;-13
385901;-120;-14;-7
386355;-421;115;-10
386808;-641;315;-14
387260;-620;498;-4
387712;-309;533;-13
388162;-315;457;-9
388614;-410;439;-39
389064;-310;401;-49
389515;-216;288;-50
389966;-106;144;-30
390428;-13;13;-11
390879;19;-30;-7
391330;31;-36;-8
391781;25;-25;-6
392231;18;-11;-14
392683;15;-37;-15
393134;-13;-793;-21
393584;-1739;89;102
394036;-148;443;-42
394486;0;30;-23
394946;34;-43;-13
395395;26;-51;-12
395846;27;-33;-129
396297;26;-20;-52
396747;12;-4;-24
397198;117;5;-24
397648;227;10;-26
398104;104;7;-32
398556;28;10;-32
399006;7;-232;-37
399457;-1751;-517;108
399917;-1515;624;49
400367;-84;292;-133
400819;-19;71;-52
401269;26;-31;-136
401721;0;-40;-100
402171;50;27;-58
402622;248;178;-40
403073;363;226;-38
403526;405;226;-31
403977;161;59;-33
404439;-44;1;-55
404889;-241;59;-38
405341;-404;190;-36
405794;-464;296;-38
406245;-394;278;-30
406696;-379;243;-4
407147;-414;264;0
407599;-462;296;146
408050;-424;309;143
408501;-193;115;92
408952;-190;2;102
409420;-364;19;19
409874;-457;88;150
410326;-436;157;147
410777;-489;206;5
411228;-457;235;-27
411681;-437;229;-57
412133;-318;140;-48
412584;-235;64;-13
413038;-193;108;-21
413489;-174;174;-16
413958;-146;190;-9
414409;-58;291;-17
414860;-17;372;-20
415311;-66;280;-26
415762;-128;206;-29
416214;-200;194;-41
416665;-241;228;-54
417116;-286;268;-38
417567;-277;312;-77
418018;-250;315;5
418469;-235;291;-1
418938;-215;273;-3
419389;-241;285;-10
419844;-234;293;-25
420297;-241;304;-68
420749;-232;300;-95
421202;-231;276;-148
421653;-214;274;-125
422105;-181;95;-31
422555;-1108;-632;-161
423007;-1498;239;62
423476;-342;208;-57
423927;-196;13;-32
424379;-149;47;-45
424829;-80;122;-89
425281;31;271;-15
425733;89;299;-17
426183;147;297;-19
426635;174;260;-151
427086;199;241;-73
427540;242;211;-35
428006;258;204;-46
428461;238;186;-17
428911;220;188;-134
429362;456;349;-145
429813;792;534;-174
430264;1190;657;171
430715;1256;706;-174
431166;118;483;-21
431618;148;346;0
432069;72;-116;6
432523;32;-124;21
432983;46;-94;21
433434;19;-131;14
433886;0;-247;24
434336;-95;-322;24
434791;-418;-202;27
435241;-536;-53;32
435693;-791;130;37
436145;-871;167;35
436598;-818;144;37
437050;-1677;145;32
437510;1030;186;20
437961;-181;167;3
438412;-176;122;33
438863;-186;76;28
439314;-179;60;34
439764;-175;48;51
440216;-171;39;67
440667;-170;32;78
441117;-168;28;84
441568;-167;24;88
442018;-166;21;90
442478;-165;19;90
442932;-164;17;91
443383;-165;16;91
443834;-164;16;91
444285;-164;15;91
444739;-163;14;91
445192;-163;14;91
445643;-163;14;91
446094;-162;13;91
446545;-162;12;91
447005;-162;12;91
447456;-162;12;91
447906;-162;12;91
448357;-162;12;91
448807;-162;12;91
449259;-162;12;91
449710;-162;12;91
450161;-162;12;91
450612;-162;12;91
451062;-162;12;91
451525;-162;12;91
451976;-162;12;91
452426;-162;12;91
452878;-162;12;91
453328;-162;12;91
453782;-162;12;91
454233;-162;12;91
454683;-162;12;91
455135;-162;12;91
455585;-162;12;91
456036;-162;12;91
456496;-162;12;91
456949;-162;12;91
457401;-162;12;91
457851;-162;12;91
458303;-162;12;91
458754;-162;12;91
459204;-162;12;91
459655;-162;12;91
460108;-162;12;91
460559;-162;12;91
461019;-162;12;91
461470;-162;12;91
461921;-162;12;91
462374;-162;12;91
462825;-162;12;91
463277;-162;12;91
463727;-162;12;91
464178;-162;12;91
464629;-162;12;91
465080;-162;12;91
465530;-162;12;91
465990;-162;12;91
466442;-162;12;91
466892;-162;12;91
467343;-162;12;91
467793;-162;12;91
468245;-162;12;91
468696;-162;12;91
469151;-162;12;91
469602;-162;12;91
470052;-162;12;91
470512;-162;12;91
470966;-162;12;91
471417;-162;12;91
471868;-162;12;91
472318;-162;12;91
472770;-162;12;91
473221;-162;12;91
473671;-162;12;91
474122;-162;12;91
474573;-162;12;91
475033;-162;12;91
475484;-162;12;91
475934;-162;12;91
476385;-162;12;91
476835;-162;12;91
477287;-162;12;91
477740;-162;12;91
478191;-162;12;91
478642;-162;12;91
479092;-162;12;91
479546;-162;12;91
480006;-162;12;91
480456;-162;12;91
480907;-162;12;91
481360;-162;12;91
481811;-162;12;91
482262;-162;12;91
482713;-161;12;91
483164;-161;12;91
483614;-162;12;91
484066;-162;12;91
484525;-162;12;91
484976;-162;12;91
485427;-162;12;91
485877;-161;12;91
486328;-162;12;91
486781;-161;12;91
487232;-161;12;91
487684;-161;12;91
488137;-161;12;91
488588;-161;12;91
489038;-161;12;91
489498;-161;12;91
489950;-161;12;91
490400;-161;12;91
490851;-161;12;91
491302;-161;12;91
491753;-161;12;91
492204;-161;12;91
492654;-161;12;91
493105;-161;12;91
493553;-161;12;91
494013;-161;12;91
494464;-161;12;91
494915;-161;12;91
495369;-161;12;91
495819;-161;12;91
496270;-161;12;91
496723;-161;12;91
497174;-161;12;91
497626;-161;12;91
498076;-161;12;91
498527;-161;12;91
498987;-161;12;91
499437;-161;12;91
499888;-161;12;91
500338;-161;12;91
500789;-161;12;91
501239;-161;12;91
501690;-161;12;91
502140;-161;12;91
502592;-161;12;91
503043;-161;12;91
503502;-161;12;91
503953;-161;12;91
504402;-161;12;91
504853;-161;12;91
505309;-161;12;91
505760;-161;12;91
506211;-161;12;91
506661;-161;12;91
507113;-161;12;91
507564;-161;12;91
508014;-161;12;91
508474;-161;12;91
508924;-161;12;91
509376;-161;12;91
509827;-161;12;91
510277;-161;12;91
510729;-161;12;91
511179;-161;12;91
511630;-161;12;91
512080;-161;12;91
512531;-161;12;91
512993;-161;12;91
513443;-161;12;91
513897;-161;12;91
514349;-161;12;91
514799;-161;12;91
515250;-161;12;91
515700;-161;12;91
516152;-161;12;91
516602;-161;12;91
517053;-161;12;91
517516;-161;12;91
517966;-161;12;91
518417;-161;12;91
518868;-161;12;91
519319;-161;12;91
519770;-161;12;91
520220;-161;12;91
520671;-161;12;91
521121;-161;12;91
521574;-161;12;91
522024;-161;12;91
522487;-161;12;91
522938;-161;12;91
523388;-161;12;91
523839;-161;12;91
524290;-161;12;91
524740;-161;12;91
525192;-161;12;91
525642;-161;12;91
526093;-161;12;91
526543;-161;12;91
527003;-161;12;91
527454;-161;12;91
527904;-161;12;91
528355;-161;12;91
528806;-161;12;91
529257;-161;12;91
529711;-161;12;91
530161;-161;12;91
530614;-161;12;91
531067;-161;12;91
531518;-161;12;91
531978;-161;12;91
532428;-161;12;91
532879;-161;12;91
533330;-161;12;91
533781;-161;12;91
534232;-161;12;91
534682;-161;12;91
535133;-161;12;91
535583;-161;12;91
536034;-161;12;91
536488;-161;12;91
536939;-161;12;91
537390;-161;12;91
537840;-161;12;91
538291;-161;12;91
538741;-161;12;91
539193;-161;12;91
539649;-161;12;91
540099;-161;12;91
540550;-161;12;91
541001;-161;12;91
541460;-161;12;91
541914;-161;12;91
542364;-161;12;91
542816;-161;12;91
543266;-161;12;91
543717;-161;12;91
544167;-161;12;91
544618;-161;12;91
545069;-161;12;91
545519;-161;12;91
545979;-161;12;91
546429;-161;12;91
546880;-161;12;91
547332;-161;12;91
547782;-161;12;91
548238;-161;12;91
548688;-161;12;91
549139;-161;12;91
549590;-161;12;91
550040;-161;12;91
550505;-161;12;91
550956;-161;12;91
551406;-161;12;91
551858;-161;12;91
552308;-161;12;91
552759;-161;12;91
553209;-161;12;91
553660;-161;12;91
554113;-161;12;91
554563;-161;12;91
555014;-161;12;91
555468;-161;12;91
555919;-161;12;91
556369;-161;12;91
556823;-161;12;91
557276;-161;12;91
557727;-161;12;91
558178;-161;12;91
558628;-161;12;91
559080;-161;12;91
559531;-161;12;91
559990;-161;12;91
560441;-161;12;91
560892;-161;12;91
561343;-161;12;91
561795;-161;12;91
562245;-161;12;91
562696;-161;12;91
563146;-161;12;91
563597;-161;12;91
564047;-161;12;91
564498;-161;12;91
564958;-161;12;91
565411;-161;12;91
565865;-161;12;91
566319;-161;12;91
566769;-160;12;91
567220;-160;12;91
567670;-160;12;91
568121;-163;12;91
568572;-183;43;92
569023;-229;101;94
569483;-282;-41;94
569934;-242;-151;83
570385;-206;-27;104
570836;-65;-84;91
571288;-111;3;97
571739;-99;-241;81
572189;100;-418;104
572640;487;-417;143
573091;438;-518;166
573545;503;-601;-172
574007;525;-553;-171
574458;568;-479;-170
574910;485;-607;-176
575361;628;-532;178
575812;662;-508;-175
576264;687;-457;-179
576714;746;-421;-178
577166;651;-475;170
577619;785;-398;-178
578071;717;-454;-171
578523;686;-458;-172
578982;688;-558;-166
579433;814;-510;-158
579885;483;-491;-178
580335;348;-497;-177
580789;455;-662;-146
581239;651;-627;-128
581691;37;-662;-177
582141;185;-545;-176
582595;345;-384;-169
583047;416;-328;-171
583511;409;-254;179
583962;385;-149;178
584413;382;-88;-179
584864;302;-49;-171
585316;254;43;-166
585766;358;-2;-166
586218;294;-81;-157
586669;320;-21;-160
587120;422;-137;-164
587571;421;-251;-167
588022;422;-284;-174
588487;471;-307;-172
588939;472;-280;-166
589389;386;-324;-161
589841;424;-360;-149
590292;429;-301;-152
590743;361;-100;-155
591197;487;-77;-162
591647;726;-109;-164
592098;575;-175;-157
592549;414;-380;-148
593009;413;-476;-137
593461;486;-652;-118
593911;666;-701;-101
594363;681;-710;-104
594813;610;-681;-124
595264;684;-578;-131
595719;564;-540;-137
596169;511;-553;-135
596621;480;-545;-139
597071;594;-545;-132
597523;637;-585;-123
597983;575;-610;-122
598434;560;-610;-125
598888;858;-710;-96
599339;730;-689;-118
599788;365;-652;-156
600239;453;-521;-157
600690;477;-347;-167
601141;432;-399;-151
601592;485;-435;-136
602044;612;-432;-126
602504;619;-369;-132
602957;612;-373;-127
603409;620;-317;-128
603860;677;-279;-123
604312;675;-343;-120
604763;737;-275;-114
605214;653;-323;-115
605665;603;-300;-120
606116;603;-202;-121
606567;660;-246;-119
607019;646;-260;-118
607478;625;-212;-124
607932;686;-267;-120
608384;619;-295;-122
608835;577;-266;-125
609286;610;-285;-119
609740;639;-270;-116
610191;580;-294;-123
610644;589;-366;-120
611095;608;-301;-118
611547;602;-346;-114
612006;624;-364;-115
612458;587;-288;-115
612909;628;-280;-117
613360;620;-304;-121
613812;584;-309;-124
614263;555;-346;-127
614714;491;-355;-135
615165;378;-318;-151
615616;378;-249;-163
616068;411;-258;-162
616529;419;-358;-164
616981;199;-370;-174
617433;165;-302;-174
617886;151;-87;-167
